what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1606833331953
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1606833331963
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1606833331963
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1606833331963
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1606833331973
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1606833331973
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1606833331983
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1606833331983
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1606833331993
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1606833331993
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1606833331993
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1606833331993
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1606833332003
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1606833332003
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1606833332003
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1606833332003
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1606833332003
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1606833332013
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1606833332013
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1606833332013
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1606833332023
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1606833332023
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1606833332023
os,sysinfo,,,"win32",1606833332033
arch,sysinfo,,,"x86",1606833332033
ws,sysinfo,,,"win32",1606833332033
locale,sysinfo,,,"fr_FR",1606833332033
processors,sysinfo,,,"4",1606833332033
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1606833332033
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1606833332033
java.specification.name,sysinfo,,,"Java Platform API Specification",1606833332033
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606833332033
java.specification.version,sysinfo,,,"1.6",1606833332033
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1606833332033
java.version,sysinfo,,,"1.6.0_23",1606833332033
java.vm.info,sysinfo,,,"mixed mode",1606833332033
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1606833332033
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1606833332033
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606833332033
java.vm.specification.version,sysinfo,,,"1.0",1606833332033
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1606833332033
java.vm.version,sysinfo,,,"19.0-b09",1606833332033
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1606833332073
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1606833332133
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1606833332173
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1606833332183
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1606833332353
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1606833332373
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1606833332713
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1606833333326
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606833338686
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1606833342268
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1606833343837
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606833343947
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1606833343977
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606833344683
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606833364726
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1606833365007
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1606833365257
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606833368199
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833368229
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833373644
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1606833378549
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606833383788
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1606833388546
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1606833388687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833388749
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833396865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833402300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833406988
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1606833409068
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1606833409083
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833417904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833423152
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606833425512
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1606833425543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833430577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833439145
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1606833439270
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1606833439270
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606833442286
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1606833442974
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1606833443005
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606833516746
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833520756
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833523640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833533699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833535861
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606833537602
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606833577334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606833580678
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606837962289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838000593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838189928
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838193417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838193575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838226924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838234072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838280769
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838282756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838301005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838304331
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606838306797
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606838345331
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838353532
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838392313
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1606838400652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838465396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838480447
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1606838488154
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606838540283
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838542773
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838547700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838579748
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838580904
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838581508
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838586074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838591646
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838593245
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838598931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838604069
error,log,,,"The Nios II ELF executable does not exist. Please verify that the project test_monspoc built successfully.",1606838604090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838604207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838605648
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606838607505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838627427
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838628859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838639106
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838641964
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606838644271
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1606838691162
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606838692458
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606838695189
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1606838757744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838764023
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838765563
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838775626
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838779828
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606838781489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838794734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838797504
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606838797543
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606838800477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838801600
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838804192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838819680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838830612
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838830686
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838835259
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838835575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838849188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838849224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838850597
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606838850632
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606838911865
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606838914900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838914922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838916474
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838927618
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838933238
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606838935574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838973702
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606838987541
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606838987548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1606839022889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1606839032223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1606839038448
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839060365
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839061914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839073235
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839116094
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606839118447
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606839207622
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606839394352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840134362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840134396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840136663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840159877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840164433
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606840167327
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606840243348
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1606840243357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1606840243418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840247272
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840250184
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840265101
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840269946
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606840272313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840396362
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1606840474553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840474556
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1606840480044
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1606840490112
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1606840499913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840502437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840503984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840519015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840523644
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1606840526812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606840635728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606842221047
