what,kind,bundleId,bundleVersion,description,time
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1606991423955
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1606991423955
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1606991423955
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1606991423986
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1606991424017
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1606991424033
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1606991424033
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1606991424048
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1606991424064
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1606991424095
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1606991424111
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1606991424127
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1606991424142
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1606991424173
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1606991424173
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1606991424173
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1606991424189
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1606991424189
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1606991424205
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1606991424205
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1606991424220
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1606991424220
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1606991424220
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1606991424220
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1606991424236
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1606991424236
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1606991424252
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1606991424252
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1606991424283
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1606991424283
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1606991424283
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1606991424300
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1606991424315
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1606991424331
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1606991424331
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1606991424346
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1606991424346
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1606991424346
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1606991424362
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1606991424362
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1606991424377
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1606991424393
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1606991424409
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1606991424424
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1606991424424
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1606991424440
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1606991424440
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1606991424440
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1606991424440
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1606991424456
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1606991424456
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1606991424471
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1606991424487
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1606991424518
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1606991424534
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1606991424549
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1606991424549
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1606991424565
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1606991424581
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1606991424596
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1606991424612
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1606991424674
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1606991424690
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1606991424706
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1606991424721
started,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1606991424721
os,sysinfo,,,"win32",1606991424737
arch,sysinfo,,,"x86",1606991424737
ws,sysinfo,,,"win32",1606991424737
locale,sysinfo,,,"fr_FR",1606991424737
processors,sysinfo,,,"4",1606991424737
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1606991424737
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1606991424737
java.specification.name,sysinfo,,,"Java Platform API Specification",1606991424737
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606991424737
java.specification.version,sysinfo,,,"1.6",1606991424737
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1606991424737
java.version,sysinfo,,,"1.6.0_23",1606991424737
java.vm.info,sysinfo,,,"mixed mode",1606991424737
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1606991424737
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1606991424737
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606991424737
java.vm.specification.version,sysinfo,,,"1.0",1606991424737
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1606991424737
java.vm.version,sysinfo,,,"19.0-b09",1606991424737
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1606991424893
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1606991424893
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1606991424924
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1606991425002
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1606991425190
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1606991425315
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1606991425362
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1606991425518
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1606991426456
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1606991426487
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1606991426550
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1606991426628
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1606991426690
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1606991426925
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1606991443629
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1606991443910
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1606991444645
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1606991444817
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991445442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991522389
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1606991536287
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1606991540376
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1606991562305
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1606991562461
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991571502
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991580378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991595883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991656242
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991656555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991660325
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1606991696011
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1606991696058
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991700981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991705670
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1606991714063
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1606991733067
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991733412
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991767595
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606991767642
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991778015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991782859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991791627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991843511
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606991843542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991847997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991867221
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991879553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991881976
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1606991881992
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1606991881992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991886807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991889088
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1606991889104
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1606991889104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991895106
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991897529
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606991897732
